time,Speed Feedback RPM,Current FB Amps,Torque Feedback % Of Rated,Armature Volts,Field Amps,Armature Firing Angle (Deg) Angle that Voltage waveform fired upon for pulses,Armature Current Reference in Amps,Field Current Reference in Amps,Field Firing Angle in Degrees,Speed Reference in RPM,Incoming AC Line Voltage,RMS Model of Motor Heating 0-100% of Trip Level,Field Voltage in Volts,Roll RPM - After Gear Ratio of machine
07.03.2013 05:18:31.063821,511.161,5837.91,40.4167,448.181,84.99,28.9307,5886.9,76.9297,77.7814,511.1,605.725,66.3086,48.2666,120.018
07.03.2013 05:18:31.163821,512.076,5796.32,40.141,450.388,82.5674,28.7192,5885.68,76.3973,82.2473,511.1,605.825,66.3574,46.2066,120.233
07.03.2013 05:18:31.263821,510.529,6099.94,42.3152,459.169,79.8458,28.2898,6196.69,79.6919,81.4346,511.1,604.993,66.4074,29.551,119.87
07.03.2013 05:18:31.363821,509.793,6133.81,42.4919,438.097,86.3104,27.6718,6054.71,79.8876,80.5225,511.1,603.724,66.4591,38.5928,119.697
07.03.2013 05:18:31.463821,510.038,5969.1,41.3353,441.644,82.0919,29.1467,5982.93,81.887,81.6714,511.1,603.831,66.508,24.6277,119.755
07.03.2013 05:18:31.563821,511.356,6008.97,41.5866,435.334,84.972,28.0115,5973.33,82.684,84.776,511.1,604.201,66.5527,34.6212,120.064
07.03.2013 05:18:31.663821,511.492,6003.39,41.5121,438.752,78.8857,29.0188,5935.17,82.9682,82.6674,511.1,603.424,66.6306,19.098,120.096
07.03.2013 05:18:31.763821,510.306,6045.76,41.847,450.545,77.4681,29.306,6016.79,85.4147,81.5588,511.1,603.261,66.6748,23.4411,119.818
07.03.2013 05:18:31.863821,511.197,5913.76,40.9131,435.69,84.1824,28.4637,6087.75,84.1406,80.7861,511.1,603.746,66.7277,26.0911,120.027
07.03.2013 05:18:31.963821,510.459,5795.34,40.1074,446.785,80.097,28.0975,6003.84,84.655,79.6729,511.1,603.119,66.7745,22.4754,119.854
07.03.2013 05:18:32.063821,510.927,6261.07,43.3372,455.721,78.6806,28.5095,6207.64,83.9,80.4058,511.1,603.363,66.853,28.8023,119.964
07.03.2013 05:18:32.163821,511.209,6031.43,41.7646,446.87,78.7287,27.3724,6140.32,87.082,81.9278,511.1,602.072,66.8966,22.9006,120.03
07.03.2013 05:18:32.263821,511.264,6028.75,41.731,448.537,79.931,27.7432,6175.73,87.7236,77.1515,511.1,601.73,66.9454,39.1268,120.043
07.03.2013 05:18:32.363821,510.636,6192.25,42.8887,451.072,78.3085,28.6395,6123.07,81.4399,80.9619,511.1,602.606,67.0146,35.9132,119.895
07.03.2013 05:18:32.463821,511.999,5966.14,41.1878,452.309,84.4409,29.299,5982.67,89.3912,79.6658,511.1,602.472,67.0692,41.2923,120.215
07.03.2013 05:18:32.563821,511.447,6213.08,43.1043,443.623,82.1113,27.5894,6139.59,89.2758,80.2139,511.1,604.208,67.1163,33.7576,120.086
07.03.2013 05:18:32.663821,512.674,5826.59,40.3119,448.003,82.2638,30.0723,5595.63,89.6571,79.6756,511.1,603.546,67.1773,40.6594,120.374
07.03.2013 05:18:32.763821,511.478,6015.97,41.7035,447.725,85.4835,28.3896,5984.72,89.4837,80.2258,511.1,604.657,67.2221,40.6627,120.093
07.03.2013 05:18:32.863821,510.917,5932.03,41.0805,454.836,85.2215,28.4287,5905.17,88.8182,78.3466,511.1,604.236,67.2942,46.0131,119.961
07.03.2013 05:18:32.963821,511.905,6015.56,41.7229,445.104,83.3988,27.8476,5941.18,88.2604,80.1846,511.1,604.308,67.3442,33.3094,120.193
07.03.2013 05:18:33.063821,510.392,6009.54,41.6405,457.317,84.667,27.1143,6192.65,89.2264,78.7289,511.1,603.888,67.3889,41.0846,119.838
07.03.2013 05:18:33.163821,510.935,6093.12,42.2417,442,83.1072,27.7487,6078.88,81.4892,78.999,511.1,603.511,67.45,38.1512,119.965
07.03.2013 05:18:33.263821,509.949,6258.91,43.3581,444.203,82.053,27.0617,6195.01,80.1072,79.6854,511.1,603.418,67.507,28.7006,119.734
07.03.2013 05:18:33.363821,510.489,6104.35,42.2549,450.21,84.9795,27.8091,6107.45,77.7851,78.2977,511.1,602.621,67.5731,40.7781,119.861
07.03.2013 05:18:33.463821,512.711,6171.49,42.5692,462.914,83.994,28.8181,6105.9,87.1538,79.0714,511.1,602.756,67.6311,43.1677,120.382
07.03.2013 05:18:33.563821,510.703,5976.58,41.4421,454.753,86.9833,26.9586,6086.53,81.6477,78.2227,511.1,602.856,67.6718,45.8605,119.911
07.03.2013 05:18:33.663821,511.518,6137.32,42.5472,454.323,85.724,27.8739,6106.07,75.2967,78.7492,511.1,604.205,67.7328,43.7756,120.102
07.03.2013 05:18:33.763821,511.051,6255.64,43.1695,445.026,83.662,28.8528,6054.79,73.903,79.4174,511.1,603.354,67.7938,43.5237,119.993
07.03.2013 05:18:33.863821,512.583,6168.65,42.555,439.329,81.3053,30.3214,5866.23,79.919,80.7385,511.1,602.784,67.8508,33.4247,120.352
07.03.2013 05:18:33.963821,511.319,6018.17,41.6771,442.968,86.1624,28.8849,6024.44,74.9767,82.0734,511.1,603.482,67.8996,46.4999,120.056
07.03.2013 05:18:34.063821,511.487,5965.38,41.309,444.661,83.1104,28.792,6044.13,82.2709,77.7196,511.1,603.461,67.956,45.773,120.095
07.03.2013 05:18:34.163821,510.923,6295.93,43.5509,462.757,78.0049,28.028,6240.26,82.6825,82.2537,511.1,602.941,68.0217,22.7358,119.963
07.03.2013 05:18:34.263821,509.708,6518.43,45.2284,448.309,88.552,26.7407,6549.19,81.4668,77.1625,511.1,601.467,68.0664,50.91,119.677
07.03.2013 05:18:34.363821,512.345,6217.15,43.1003,460.101,89.2608,26.1017,6189.97,84.7029,80.4071,511.1,600.798,68.1316,33.2105,120.296
07.03.2013 05:18:34.463821,511.272,6165.37,42.6797,443.611,83.6231,27.3512,6196.55,82.6464,83.1665,511.1,602.533,68.1862,12.3911,120.045
07.03.2013 05:18:34.563821,509.708,6399.94,44.2844,467.977,79.4091,27.702,6424.51,79.2805,81.9232,511.1,601.923,68.2373,33.0589,119.677
07.03.2013 05:18:34.663821,510.477,6115.34,42.2732,445.361,82.548,26.8909,6132.84,87.1927,84.1544,511.1,601.396,68.3106,26.2428,119.858
07.03.2013 05:18:34.763821,509.671,6169.38,42.732,449.177,83.6815,26.8863,6230.42,87.6518,81.2906,511.1,601.773,68.3584,28.6357,119.669
07.03.2013 05:18:34.863821,510.283,6385.24,44.2492,443.654,79.7663,25.8422,6388.24,84.0628,82.9782,511.1,601.08,68.4364,14.2868,119.813
07.03.2013 05:18:34.963821,510.294,6235.05,43.1257,448.643,78.953,26.9989,6157.66,87.4678,80.3238,511.1,599.53,68.4835,16.8689,119.815
07.03.2013 05:18:35.063821,510.611,6508.66,45.0616,443.31,78.0094,26.8451,6409.54,88.9648,82.1722,511.1,599.459,68.5527,30.132,119.889
07.03.2013 05:18:35.163821,509.83,6255.56,43.3302,437.072,78.0991,26.3763,6500.2,92.6016,82.3187,511.1,598.177,68.6097,25.511,119.706
07.03.2013 05:18:35.263821,509.99,6490.5,44.9747,447.865,84.1987,27.5631,6575.95,87.7479,80.9504,511.1,599.365,68.6736,34.9696,119.744
07.03.2013 05:18:35.363821,509.964,6366.16,44.1511,448.708,83.2777,26.6254,6538.29,91.3395,80.6039,511.1,598.846,68.7399,33.0655,119.738
07.03.2013 05:18:35.463821,512.473,6272.25,43.2986,452.895,82.1382,28.6487,6118.6,82.6601,80.8218,511.1,599.096,68.8091,35.7451,120.327
07.03.2013 05:18:35.563821,510.636,6335.64,43.8103,451.549,78.467,27.6974,6292.02,88.395,82.1539,511.1,599.915,68.8762,21.546,119.895
07.03.2013 05:18:35.663821,511.309,6248.66,43.2264,444.722,83.7283,28.446,6192.15,84.837,79.1612,511.1,600.391,68.9265,40.699,120.053
07.03.2013 05:18:35.763821,512.674,6006.37,41.6028,457.381,86.0308,29.6979,5916.52,88.0645,75.8972,511.1,602.464,69.0044,51.0484,120.374
07.03.2013 05:18:35.863821,512.723,5919.04,40.8877,442.306,85.0842,28.895,5851.01,87.3662,79.0576,511.1,604.871,69.0491,39.5454,120.385
07.03.2013 05:18:35.963821,511.325,5934.75,41.0881,460.528,85.4999,28.8666,5890.89,76.4976,78.4259,511.1,606.922,69.0939,44.0675,120.057
07.03.2013 05:18:36.063821,512.763,5964.33,41.3116,443.33,82.4106,30.1379,5812.4,80.6879,79.173,511.1,607.355,69.1427,41.7019,120.395
07.03.2013 05:18:36.163821,512.442,5932.88,41.1125,439.479,81.5072,29.8141,5742.36,75.5614,78.4863,511.1,606.907,69.1966,45.0629,120.319
07.03.2013 05:18:36.263821,510.27,6078.15,42.1684,442.769,86.4555,28.9691,6212.75,81.3382,76.6681,511.1,605.74,69.2465,48.5039,119.809
07.03.2013 05:18:36.363821,510.013,6214.63,43.1806,452.446,86.1743,27.9483,6407.99,89.038,77.3218,511.1,603.774,69.2953,42.3371,119.749
07.03.2013 05:18:36.463821,511.958,6402.4,44.2274,458.303,85.7073,28.2427,6219.99,75.1314,75.9964,511.1,601.416,69.3651,46.6403,120.206
07.03.2013 05:18:36.563821,513.718,5813.74,40.0382,449.519,85.8917,30.8286,5467.94,76.2658,79.9411,511.1,603.176,69.4255,48.0095,120.619
07.03.2013 05:18:36.663821,518.345,4178.19,28.5419,449.982,81.558,35.1462,3745.72,83.2478,79.249,511.1,609.806,69.4581,39.7827,121.705
07.03.2013 05:18:36.763821,523.862,2080.87,14.0416,465.328,78.8992,41.163,1355.02,80.6757,80.9885,511.1,624.696,69.454,36.4768,123.001
07.03.2013 05:18:36.863821,525.937,-369.919,-2.49293,461.068,73.2741,133.304,-571.795,70.517,82.3896,511.1,649.678,69.4383,29.5623,123.488
07.03.2013 05:18:36.963821,524.284,-1041.86,-7.0335,468.803,70.5055,132.479,-980.336,69.0429,82.8113,511.1,657.666,69.4174,26.5921,123.1
07.03.2013 05:18:37.063821,520.731,-1224.32,-8.31324,454.931,69.9641,132.671,-1133.99,66.2376,83.9594,511.1,659.047,69.393,27.8973,122.266
07.03.2013 05:18:37.163821,519.102,-822.535,-5.62151,451.549,66.0103,130.658,-1071.81,70.151,83.4933,511.1,659.09,69.3808,24.4926,121.883
07.03.2013 05:18:37.263821,515.562,-896.163,-6.14119,451.961,66.25,130.26,-868.121,70.4952,82.483,511.1,659.926,69.3546,32.5597,121.052
07.03.2013 05:18:37.363821,512.619,-534.196,-3.67138,449.541,69.2134,134.742,-410.413,70.2587,82.1558,511.1,661.589,69.3319,31.6416,120.361
07.03.2013 05:18:37.463821,510.239,-202.399,-1.3947,453.642,70.5458,139.367,-275.888,68.9398,82.8177,511.1,664.559,69.3075,31.4438,119.802
07.03.2013 05:18:37.563821,511.844,-73.0814,-0.504567,445.574,68.062,110.784,-124.353,70.2363,82.4414,511.1,666.837,69.2872,28.7214,120.179
07.03.2013 05:18:37.663821,511.005,108.123,0.745525,449.611,68.8584,59.254,6.55734,70.1376,82.5748,511.1,667.513,69.2604,32.2151,119.982
07.03.2013 05:18:37.763821,512.088,107.913,0.744649,447.055,70.4546,59.7821,-5.04557,69.9641,82.5604,511.1,667.322,69.2383,27.0074,120.236
07.03.2013 05:18:37.863821,509.537,101.24,0.695826,445.19,68.5854,80.8887,201.992,69.5274,83.1866,511.1,667.507,69.2139,29.0312,119.637
07.03.2013 05:18:37.963821,510.172,109.297,0.753812,448.245,70.2422,70.6888,157.476,70.3365,82.0935,511.1,667.599,69.1977,30.9527,119.786
07.03.2013 05:18:38.063821,509.446,224.616,1.54772,444.35,69.8671,50.2523,371.454,70.2388,83.1194,511.1,666.848,69.1715,27.11,119.616
07.03.2013 05:18:38.163821,510.691,296.558,2.05186,447.824,69.825,49.4165,339.285,70.1032,82.9623,511.1,666.118,69.1468,28.3225,119.908
07.03.2013 05:18:38.263821,510.306,117.598,0.816877,447.041,69.5708,53.8193,178.391,70.6311,81.8582,511.1,665.363,69.1224,32.0437,119.818
07.03.2013 05:18:38.363821,511.563,179.855,1.23905,450.032,69.659,48.9166,272.632,69.1386,82.1613,511.1,665.1,69.102,30.1518,120.113
07.03.2013 05:18:38.463821,512.643,93.125,0.644376,449.086,71.4924,70.6892,2.44169,69.5877,81.3647,511.1,665.712,69.073,31.7857,120.367
07.03.2013 05:18:38.563821,512.186,24.8215,0.17599,449.327,69.3106,96.2604,-38.4941,70.5638,82.3782,511.1,666.154,69.0491,26.5493,120.259
07.03.2013 05:18:38.663821,510.3,103.519,0.718198,448.772,69.9088,68.5052,216.641,70.0897,81.9141,511.1,666.546,69.0247,29.6772,119.816
07.03.2013 05:18:38.763821,511.429,190.028,1.31331,449.121,69.9252,52.5668,409.192,67.2918,82.1759,511.1,667.101,69.0166,28.2171,120.082
07.03.2013 05:18:38.863821,511.272,-33.3436,-0.224967,443.086,69.9825,104.019,106.449,71.2066,82.1016,511.1,667.263,68.9928,29.825,120.045
07.03.2013 05:18:38.963821,511.759,234.057,1.61951,449.37,69.3316,48.1805,193.935,68.7932,82.8397,511.1,668.269,68.9515,27.7919,120.159
07.03.2013 05:18:39.063821,511.106,44.7604,0.312304,445.724,68.9443,88.5178,17.0091,71.1709,82.9019,511.1,667.948,68.9434,29.7266,120.006
07.03.2013 05:18:39.163821,510.575,189.784,1.30924,448.608,69.8325,56.7599,229.988,70.2258,83.0704,511.1,667.621,68.9189,28.1676,119.881
07.03.2013 05:18:39.263821,511.005,186.738,1.2905,447.56,70.2029,59.3191,471.276,69.6082,83.7535,511.1,667.171,68.8951,28.7148,119.982
07.03.2013 05:18:39.363821,510.575,74.6278,0.514743,449.213,69.0145,81.6962,178.472,70.661,82.8561,511.1,667.137,68.8681,25.7451,119.881
07.03.2013 05:18:39.463821,511.246,114.75,0.79348,448.216,69.9985,53.7918,123.051,69.1955,83.0649,511.1,666.695,68.8376,28.2698,120.039
07.03.2013 05:18:39.563821,510.239,268.318,1.85553,451.335,69.6082,48.6667,309.091,70.0254,82.9138,511.1,666.311,68.8131,29.4267,119.802
07.03.2013 05:18:39.663821,511.617,252.798,1.74915,448.769,70.4234,60.2184,25.6702,69.8889,82.2044,511.1,665.126,68.7957,30.9862,120.126
07.03.2013 05:18:39.763821,510.648,152.837,1.05797,452.681,71.0857,55.7227,140.466,68.7289,82.6428,511.1,664.659,68.7643,29.6706,119.898
07.03.2013 05:18:39.863821,511.814,156.743,1.0834,452.19,67.8227,57.9144,130.375,68.1547,82.0679,511.1,664.751,68.7521,26.8064,120.172
07.03.2013 05:18:39.963821,510.898,201.667,1.39469,449.391,69.3884,57.6535,177.74,70.1017,82.9001,511.1,664.879,68.7277,29.308,119.957
07.03.2013 05:18:40.063821,511.178,137.699,0.952179,447.871,69.4095,49.2588,296.605,69.3711,83.0849,511.1,664.223,68.705,30.0567,120.051
07.03.2013 05:18:40.163821,510.587,203.864,1.40691,451.698,69.8235,49.996,260.994,68.3521,82.3782,511.1,663.833,68.6789,31.7108,119.884
07.03.2013 05:18:40.263821,510.147,126.144,0.868759,442.826,69.8804,54.2944,195.97,70.8793,83.4521,511.1,661.853,68.6585,26.5394,119.781
07.03.2013 05:18:40.363821,512.04,125.004,0.86673,444.763,70.3948,83.28,131.026,69.5304,82.6648,511.1,660.258,68.6422,28.6488,120.225
07.03.2013 05:18:40.463821,510.32,113.843,0.788247,448.567,70.3555,62.7853,232.359,71.677,81.9721,511.1,659.957,68.6143,30.4381,119.821
07.03.2013 05:18:40.563821,510.794,241.056,1.66834,450.844,69.9163,48.2794,319.996,68.9203,82.6556,511.1,659.503,68.5934,31.1867,119.932
07.03.2013 05:18:40.663821,511.777,270.191,1.86977,450.046,69.1222,48.4607,202.48,70.1899,83.0695,511.1,660.016,68.5731,28.6192,120.163
07.03.2013 05:18:40.763821,512.442,158.533,1.09358,449.113,69.0669,50.062,90.335,69.1342,83.5446,511.1,659.731,68.5487,27.8215,120.319
07.03.2013 05:18:40.863821,511.916,169.369,1.1693,448.085,69.1942,77.5705,120.191,68.8238,83.0331,511.1,659.621,68.5271,27.0366,120.196
07.03.2013 05:18:40.963821,512.033,125.899,0.864688,448.864,70.3753,61.3669,136.723,68.7783,82.6483,511.1,660.144,68.4998,32.7227,120.223
07.03.2013 05:18:41.063821,511.185,118.656,0.817897,448.152,68.7259,80.4968,218.431,69.6112,83.2855,511.1,659.873,68.4795,28.8334,120.024
07.03.2013 05:18:41.163821,511.075,175.136,1.20752,448.045,69.4691,98.0328,139.001,68.6781,82.3462,511.1,658.734,68.455,28.9619,119.998
07.03.2013 05:18:41.263821,510.728,219.385,1.51982,448.659,69.8505,53.5678,267.028,69.4672,81.524,511.1,657.863,68.426,32.4891,119.917
07.03.2013 05:18:41.363821,509.879,276.376,1.91656,451.079,70.3649,49.3423,431.898,69.2314,82.4927,511.1,657.345,68.4184,27.6238,119.718
07.03.2013 05:18:41.463821,509.989,256.518,1.77313,451.663,68.527,47.4207,368.907,68.6197,82.3801,511.1,656.975,68.394,29.1993,119.743
07.03.2013 05:18:41.563821,512.186,139.653,0.964386,449.32,70.1256,109.828,67.222,69.1985,82.2327,511.1,655.928,68.3737,30.4089,120.259
07.03.2013 05:18:41.663821,512.329,155.557,1.07164,448.769,69.9081,57.1948,202.992,69.4608,82.9115,511.1,656.441,68.3362,29.5736,120.293
07.03.2013 05:18:41.763821,512.107,137.944,0.952182,448.793,69.4422,58.6578,199.795,70.9182,81.7822,511.1,655.75,68.3147,32.9402,120.241
07.03.2013 05:18:41.863821,512.223,200.446,1.38453,449.726,69.5783,98.4869,6.10352,71.4057,81.0498,511.1,654.846,68.2902,31.6449,120.268
07.03.2013 05:18:41.963821,513.169,228.034,1.57476,449.028,69.357,47.4664,73.2446,70.0658,82.7435,511.1,654.903,68.2699,29.1201,120.49
07.03.2013 05:18:42.063821,512.156,65.1526,0.447314,451.143,70.2824,101.452,117.749,69.1198,82.2107,511.1,656.227,68.2525,30.0482,120.252
07.03.2013 05:18:42.163821,511.551,98.3102,0.681585,450.972,68.3311,75.4175,64.1299,70.0149,83.4393,511.1,657.025,68.2211,25.4978,120.11
07.03.2013 05:18:42.263821,510.587,48.8298,0.337738,447.426,69.1895,51.6266,239.103,68.8426,82.6941,511.1,656.455,68.2048,25.9857,119.884
07.03.2013 05:18:42.363821,510.642,232.673,1.60833,446.934,69.5947,47.3813,269.54,70.2946,82.6089,511.1,656.014,68.1844,33.2434,119.897
07.03.2013 05:18:42.463821,511.068,33.6924,0.418542,450.154,70.4631,55.466,201.318,69.0506,82.9013,511.1,656.075,68.1583,27.8615,119.997
07.03.2013 05:18:42.563821,512.07,257.088,1.77923,452.617,70.0434,56.0852,260.018,66.9389,82.8726,511.1,656.676,68.1356,25.8769,120.232
07.03.2013 05:18:42.663821,511.521,257.332,1.77618,454.241,70.4516,49.6719,233.65,66.5755,82.2354,511.1,655.736,68.1112,30.0793,120.103
07.03.2013 05:18:42.763821,510.776,115.319,0.798571,449.655,69.6396,49.2279,237.963,68.859,82.2739,511.1,654.476,68.099,29.8617,119.928
07.03.2013 05:18:42.863821,510.524,141.954,0.980081,450.392,70.5452,51.2073,192.458,69.166,81.9415,511.1,652.754,68.0641,28.0876,119.869
07.03.2013 05:18:42.963821,510.532,203.863,1.40996,449.797,69.1416,45.8185,298.105,70.4157,81.3647,511.1,651.463,68.0502,31.4339,119.871
07.03.2013 05:18:43.063821,510.587,146.814,1.01321,444.976,69.2403,49.7845,205.085,69.988,82.1265,511.1,650.886,68.0258,28.016,119.884
07.03.2013 05:18:43.163821,511.124,112.471,0.775167,448.864,71.3145,55.3958,101.566,69.7577,82.3022,511.1,651.378,68.0054,27.8644,120.01
07.03.2013 05:18:43.263821,511.638,78.4763,0.541484,449.055,69.9248,63.9742,75.7554,69.3839,82.6086,511.1,652.242,67.9804,30.0482,120.131
07.03.2013 05:18:43.363821,510.898,209.723,1.44861,453.016,69.7069,52.6849,291.675,66.0641,82.8452,511.1,652.432,67.9566,27.6963,119.957
07.03.2013 05:18:43.463821,509.629,128.585,0.887077,449.007,70.0553,49.3881,254.321,68.9098,81.9379,511.1,652.909,67.9322,30.0595,119.659
07.03.2013 05:18:43.563821,510.025,155.116,1.07425,449.064,68.7588,49.0302,325.856,68.7588,81.3263,511.1,654.034,67.9118,29.0839,119.752
07.03.2013 05:18:43.663821,510.106,148.721,1.02716,450.166,69.9697,45.7996,371.175,69.7402,81.8992,511.1,654.805,67.8967,33.93,119.771
07.03.2013 05:18:43.763821,512.339,125.574,0.872828,450.189,68.8934,91.3028,71.1284,68.9368,82.3361,511.1,654.896,67.8711,28.3818,120.295
07.03.2013 05:18:43.863821,510.776,243.416,1.68462,448.807,68.1248,62.58,294.931,68.8157,82.1237,511.1,653.835,67.8508,28.6785,119.928
07.03.2013 05:18:43.963821,511.881,45.0859,0.312307,444.478,69.8071,127.408,15.7069,70.0733,82.0395,511.1,653.108,67.8264,28.2203,120.188
07.03.2013 05:18:44.063821,511.45,148.651,1.02979,446.803,70.5413,60.3016,172.997,68.8058,81.8175,511.1,652.84,67.8025,27.9971,120.086
07.03.2013 05:18:44.163821,511.13,212.571,1.471,448.216,70.163,76.6214,300.627,69.511,81.9461,511.1,652.688,67.7775,27.9534,120.011
07.03.2013 05:18:44.263821,511.1,151.535,1.04374,452.425,70.4726,80.7312,188.157,70.4067,82.0093,511.1,652.183,67.7572,31.2658,120.004
07.03.2013 05:18:44.363821,511.368,98.0662,0.681582,447.639,68.9906,93.1393,82.7658,70.4157,82.1109,511.1,651.356,67.7409,29.4366,120.067
07.03.2013 05:18:44.463821,510.409,149.907,1.04112,447.963,68.3713,87.295,239.684,68.7097,81.557,511.1,651.43,67.7188,24.3132,119.842
07.03.2013 05:18:44.563821,511.563,224.942,1.55237,449.719,69.197,52.0377,241.382,69.1162,81.7035,511.1,651.948,67.6921,34.0114,120.113
07.03.2013 05:18:44.663821,511.283,43.8654,0.306206,449.932,70.8748,66.9241,113.692,70.0434,82.2995,511.1,653.422,67.6718,32.6172,120.047
07.03.2013 05:18:44.763821,511.264,27.833,0.201424,446.016,68.8366,92.3154,125.004,71.2233,82.0404,511.1,654.39,67.6473,28.2994,120.043
07.03.2013 05:18:44.863821,510.89,279.794,1.9401,450.063,69.9351,46.6142,257.751,69.2993,81.6661,511.1,654.415,67.6247,30.3222,119.955
07.03.2013 05:18:44.963821,512.656,163.335,1.12613,450.844,68.7827,46.1893,132.816,68.5225,81.7657,511.1,654.732,67.6107,29.7827,120.37
07.03.2013 05:18:45.063821,512.674,243.416,1.68462,453.237,69.0026,95.0565,20.5088,68.3924,81.8839,511.1,655.287,67.5863,28.7642,120.374
07.03.2013 05:18:45.163821,511.191,166.021,1.14445,449.989,69.8011,48.3371,268.807,69.007,82.4222,511.1,654.924,67.5619,28.4972,120.026
07.03.2013 05:18:45.263821,511.544,70.0354,0.48742,446.168,70.3568,84.0666,107.983,70.3004,82.946,511.1,655.165,67.5357,26.2428,120.109
07.03.2013 05:18:45.363821,510.66,270.272,1.87079,450.972,69.4243,44.9286,436.292,69.2807,82.6089,511.1,655.715,67.507,29.6739,119.901
07.03.2013 05:18:45.463821,511.74,-11.6377,-0.0813828,444.058,69.4213,89.5551,-4.39453,71.1365,82.8177,511.1,655.9,67.4866,26.9448,120.155
07.03.2013 05:18:45.563821,511.795,224.779,1.55238,450.901,70.5563,57.29,141.606,66.6892,82.6447,511.1,655.786,67.4581,27.5282,120.168
07.03.2013 05:18:45.663821,511.366,14.8583,0.104636,445.033,70.003,98.6219,9.34738,70.7195,82.8032,511.1,655.727,67.4372,27.9661,120.067
07.03.2013 05:18:45.763821,513.443,193.528,1.33875,447.967,69.5963,60.0476,-75.0348,70.0927,81.7603,511.1,655.729,67.4255,30.488,120.554
07.03.2013 05:18:45.863821,510.935,196.132,1.35604,449.256,69.677,51.6302,173.264,69.4273,82.8616,511.1,655.878,67.4011,29.6904,119.965
07.03.2013 05:18:45.963821,510.526,148.279,1.02339,445.638,69.0011,53.009,147.71,70.1436,82.5449,511.1,655.821,67.3808,28.5565,119.869
07.03.2013 05:18:46.063821,510.828,147.954,1.01845,449.324,70.5644,48.5494,265.284,69.8082,82.7584,511.1,655.959,67.35,28.8843,119.94
07.03.2013 05:18:46.163821,511.173,86.1027,0.592059,446.144,70.0269,102.324,72.105,71.0049,82.0358,511.1,655.814,67.3279,30.0859,120.021
07.03.2013 05:18:46.263821,511.478,121.423,0.838247,450.36,69.4347,85.6366,127.771,68.5943,82.0624,511.1,656.156,67.3116,28.7081,120.093
07.03.2013 05:18:46.363821,510.581,208.747,1.44455,447.561,69.0684,49.7241,258.959,69.837,82.7316,511.1,655.715,67.2953,28.4082,119.882
07.03.2013 05:18:46.463821,511.215,157.79,1.09082,450.6,69.007,53.1699,181.228,70.6849,81.9305,511.1,655.513,67.2698,28.1836,120.031
07.03.2013 05:18:46.563821,511.374,188.238,1.30314,449.149,69.3076,54.473,177.089,69.1476,82.868,511.1,655.95,67.2465,29.0279,120.069
07.03.2013 05:18:46.663821,511.173,194.993,1.35096,450.609,70.4905,49.281,282.317,68.7468,82.0001,511.1,656.448,67.2079,32.1426,120.021
07.03.2013 05:18:46.763821,511.051,177.577,1.22685,447.696,69.3001,52.6776,209.316,69.4407,82.2345,511.1,656.982,67.1855,32.8347,119.993
07.03.2013 05:18:46.863821,509.54,176.763,1.21987,447.322,69.266,47.373,385.196,67.4292,82.2115,511.1,657.289,67.1739,30.3533,119.638
07.03.2013 05:18:46.963821,510.422,207.933,1.43641,452.681,68.9756,46.8933,316.172,68.7334,81.8884,511.1,658.292,67.1367,30.8506,119.845
07.03.2013 05:18:47.063821,510.855,51.1081,0.354019,448.75,69.019,113.774,116.866,70.0209,82.196,511.1,659.004,67.1285,29.4464,119.947
07.03.2013 05:18:47.163821,510.41,172.368,1.19734,450.787,69.4033,76.0162,288.013,70.4606,82.7802,511.1,659.311,67.1,27.9566,119.842
07.03.2013 05:18:47.263821,511.377,141.397,0.982699,450.63,69.5018,53.702,218.966,70.3004,82.7239,511.1,658.888,67.0762,27.2061,120.069
07.03.2013 05:18:47.363821,510.392,64.5365,0.441495,448.423,70.4576,51.774,210.944,68.2025,82.4139,511.1,658.777,67.0512,26.7899,119.838
07.03.2013 05:18:47.463821,512.876,106.204,0.735497,444.093,69.5947,101.58,-140.629,70.4651,83.172,511.1,658.193,67.0309,22.337,120.421
07.03.2013 05:18:47.563821,509.22,119.958,0.828064,447.725,68.9891,49.5026,278.003,68.4896,82.7747,511.1,659.076,67.0227,27.2052,119.563
07.03.2013 05:18:47.663821,510.524,63.6879,0.441212,451.033,70.7246,85.425,152.279,67.9752,82.1887,511.1,660.878,66.9925,29.5764,119.869
07.03.2013 05:18:47.763821,511.887,161.626,1.11697,450.481,70.64,98.9923,122.074,68.1412,82.5293,511.1,661.12,66.9698,28.0127,120.189
07.03.2013 05:18:47.863821,511.631,154.79,1.06815,449.797,70.0344,101.967,180.669,70.7836,82.4771,511.1,660.714,66.9454,30.6824,120.129
07.03.2013 05:18:47.963821,511.386,118.168,0.817894,450.851,70.4486,92.3575,203.375,69.3316,82.3846,511.1,660.678,66.9251,28.4379,120.071
07.03.2013 05:18:48.063821,510.979,118.028,0.814405,448.207,70.0184,65.6158,147.256,67.9675,82.7137,511.1,661.983,66.9088,27.8813,119.976
07.03.2013 05:18:48.163821,509.964,186.773,1.28789,445.119,68.9981,49.6472,299.814,70.3888,82.598,511.1,662.743,66.8844,26.6185,119.738
07.03.2013 05:18:48.263821,510.88,280.445,1.93488,452.439,69.6351,51.9983,302.744,69.9073,81.9507,511.1,663.106,66.86,32.3997,119.953
07.03.2013 05:18:48.363821,511.49,35.4827,0.250252,448.458,69.662,100.211,31.6579,68.9786,83.2114,511.1,663.199,66.8396,27.4656,120.096
